incident_id,case_number,incident_datetime,incident_type_primary,incident_description,clearance_type,address_1,address_2,city,state,zip,country,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type,University of Virginia Public Engines Shapes - srfu-ji83
829425149,2017-00024160,11/5/17 3:15,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,100 Block MADISON LANE,,CHARLOTTESVILLE,VA,22903,,38.0370378,-78.5016554,12/20/17 18:23,12/20/17 22:16,POINT (-78.50165539999999 38.0370378),3,Sunday,Drugs,
829425148,2017-00024162,11/5/17 4:37,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,100 Block CULBRETH ROAD,,CHARLOTTESVILLE,VA,22903,,38.0393008,-78.5052468,12/20/17 18:23,12/20/17 22:16,POINT (-78.5052468 38.0393008),4,Sunday,Drugs,361237
829424803,2017-00024184,11/5/17 8:55,THEFT FROM MOTOR VEHICLE,THEFT FROM MOTOR VEHICLE,,100 Block EMMET ST,,CHARLOTTESVILLE,VA,22903,,38.0418883,-78.5078823,12/20/17 18:23,12/20/17 22:16,POINT (-78.50788229999999 38.0418883),8,Sunday,Theft from Vehicle,
829424802,2017-00024234,11/5/17 22:41,THEFT FROM MOTOR VEHICLE,THEFT FROM MOTOR VEHICLE,,1100 Block W MAIN STREET,,CHARLOTTESVILLE,VA,22903,,38.0334427,-78.4959011,12/20/17 18:23,12/20/17 22:16,POINT (-78.4959011 38.03344269999999),22,Sunday,Theft from Vehicle,
829424849,2017-00024238,11/5/17 23:53,LARCENY:OTHER,LARCENY:OTHER,,200 Block MCCORMICK ROAD,,CHARLOTTESVILLE,VA,22903,,38.034491,-78.5058241,12/20/17 18:23,12/20/17 22:16,POINT (-78.5058241 38.034491),23,Sunday,Theft,361237
829422254,2017-00024249,11/6/17 5:30,TRESPASS ON REAL PROPERTY,TRESPASS ON REAL PROPERTY,,1100 Block W MAIN ST,,CHARLOTTESVILLE,VA,22903,,38.0334427,-78.4959011,12/20/17 17:52,12/20/17 22:16,POINT (-78.4959011 38.03344269999999),5,Monday,Property Crime,
829424846,2017-00024292,11/6/17 12:52,LARCENY:OTHER,LARCENY:OTHER,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),12,Monday,Theft,
829424708,2017-00024313,11/6/17 19:30,THEFT FROM BUILDING,THEFT FROM BUILDING,,1000 Block EMMET ST N,,CHARLOTTESVILLE,VA,22903,,38.050244,-78.500885,12/20/17 18:23,12/20/17 22:16,POINT (-78.500885 38.050244),19,Monday,Theft,
829424851,2017-00024451,11/7/17 21:42,LARCENY:OTHER,LARCENY:OTHER,,1000 Block MASSIE RD,,CHARLOTTESVILLE,VA,22903,,38.0537856,-78.5050181,12/20/17 18:23,12/20/17 22:16,POINT (-78.5050181 38.0537856),21,Tuesday,Theft,
829424850,2017-00024502,11/8/17 9:53,LARCENY:OTHER,LARCENY:OTHER,,200 Block JEANETTE LANCASTER WAY,,CHARLOTTESVILLE,VA,22903,,38.0307661,-78.5016847,12/20/17 18:23,12/20/17 22:16,POINT (-78.5016847 38.0307661),9,Wednesday,Theft,
829424557,2017-00024505,11/8/17 12:03,SIMPLE ASSAULT,SIMPLE ASSAULT,,100 Block MIMOSA DRIVE,,CHARLOTTESVILLE,VA,22903,,38.02737,-78.521888,12/20/17 18:23,12/20/17 22:16,POINT (-78.52188799999999 38.02737),12,Wednesday,Assault,361237
829424709,2017-00024508,11/8/17 16:00,THEFT FROM BUILDING,THEFT FROM BUILDING,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22903,,38.0324114,-78.4990351,12/20/17 18:23,12/20/17 22:16,POINT (-78.4990351 38.0324114),16,Wednesday,Theft,
829424710,2017-00024633,11/9/17 20:20,THEFT FROM BUILDING,THEFT FROM BUILDING,,400 Block WHITEHEAD ROAD,,CHARLOTTESVILLE,VA,22904,,38.0328803,-78.5134903,12/20/17 18:23,12/20/17 22:16,POINT (-78.5134903 38.0328803),20,Thursday,Theft,361237
829424848,2017-00024806,11/11/17 13:00,LARCENY:OTHER,LARCENY:OTHER,,400 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,22904,,38.0354749,-78.5111932,12/20/17 18:23,12/20/17 22:16,POINT (-78.5111932 38.0354749),13,Saturday,Theft,361237
829424556,2017-00024874,11/12/17 12:15,SIMPLE ASSAULT,SIMPLE ASSAULT,,800 Block BUCKLER DR,,CHARLOTTESVILLE,VA,22903,,38.0513411,-78.5105895,12/20/17 18:23,12/20/17 22:16,POINT (-78.5105895 38.05134109999999),12,Sunday,Assault,361237
829424847,2017-00024885,11/12/17 17:30,LARCENY:OTHER,LARCENY:OTHER,,1 Block LAMBETH COMMON,,CHARLOTTESVILLE,VA,22903,,38.042174,-78.5035715,12/20/17 18:23,12/20/17 22:16,POINT (-78.50357149999999 38.042174),17,Sunday,Theft,361237
829424698,2017-00025089,11/15/17 14:58,THEFT FROM BUILDING,THEFT FROM BUILDING,,1200 Block WEST MAIN ST,,CHARLOTTESVILLE,VA,22903,,38.0327705,-78.4973759,12/20/17 18:23,12/20/17 22:16,POINT (-78.4973759 38.0327705),14,Wednesday,Theft,
829425153,2017-00025108,11/15/17 19:29,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,2200 Block IVY ROAD,,CHARLOTTESVILLE,VA,22903,,38.0446852,-78.5151227,12/20/17 18:23,12/20/17 22:16,POINT (-78.51512269999999 38.0446852),19,Wednesday,Drugs,361237
829424833,2017-00025177,11/16/17 12:11,LARCENY:OTHER,LARCENY:OTHER,,1200 Block LEE STREET & COURT YARD,,CHARLOTTESVILLE,VA,22903,,38.0332382,-78.4969851,12/20/17 18:23,12/20/17 22:16,POINT (-78.4969851 38.0332382),12,Thursday,Theft,
829424560,2017-00025179,11/16/17 15:30,SIMPLE ASSAULT,SIMPLE ASSAULT,,100 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,22903,,38.0366948,-78.505187,12/20/17 18:23,12/20/17 22:16,POINT (-78.50518699999999 38.0366948),15,Thursday,Assault,361237
829422251,2017-00025334,11/18/17 2:40,TRESPASS ON REAL PROPERTY,TRESPASS ON REAL PROPERTY,,300 Block 15TH ST SW,,CHARLOTTESVILLE,VA,22903,,38.0370019,-78.4997891,12/20/17 17:52,12/20/17 22:16,POINT (-78.4997891 38.0370019),2,Saturday,Property Crime,
829424561,2017-00025364,11/18/17 11:30,SIMPLE ASSAULT,SIMPLE ASSAULT,,400 Block LANNIGAN LANE,,CHARLOTTESVILLE,VA,22903,,38.0450546,-78.5136795,12/20/17 18:23,12/20/17 22:16,POINT (-78.5136795 38.0450546),11,Saturday,Assault,361237
829425154,2017-00025455,11/19/17 19:31,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,100 Block CULBRETH RD,,CHARLOTTESVILLE,VA,22903,,38.0401189,-78.5040114,12/20/17 18:23,12/20/17 22:16,POINT (-78.5040114 38.0401189),19,Sunday,Drugs,361237
829424699,2017-00025814,11/24/17 16:30,THEFT FROM BUILDING,THEFT FROM BUILDING,,1 Block MONROE HILL RD,,CHARLOTTESVILLE,VA,22903,,38.0344543,-78.5065064,12/20/17 18:23,12/20/17 22:16,POINT (-78.50650639999999 38.0344543),16,Friday,Theft,361237
829422250,2017-00025820,11/24/17 20:49,TRESPASS ON REAL PROPERTY,TRESPASS ON REAL PROPERTY,,1800 Block STADIUM ROAD,,CHARLOTTESVILLE,VA,22903,,38.030822,-78.513229,12/20/17 17:52,12/20/17 22:16,POINT (-78.513229 38.030822),20,Friday,Property Crime,361237
829424564,2017-00025830,11/25/17 0:15,SIMPLE ASSAULT,SIMPLE ASSAULT,,1800 Block STADIUM ROAD,,CHARLOTTESVILLE,VA,22903,,38.030822,-78.513229,12/20/17 18:23,12/20/17 22:16,POINT (-78.513229 38.030822),0,Saturday,Assault,361237
829424565,2017-00025837,11/25/17 1:21,SIMPLE ASSAULT,SIMPLE ASSAULT,,400 Block WHITEHEAD ROAD,,CHARLOTTESVILLE,VA,22904,,38.0328803,-78.5134903,12/20/17 18:23,12/20/17 22:16,POINT (-78.5134903 38.0328803),1,Saturday,Assault,361237
829424563,2017-00025892,11/25/17 19:45,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),19,Saturday,Assault,
829424832,2017-00025944,11/26/17 23:45,LARCENY:OTHER,LARCENY:OTHER,,100 Block MIMOSA DRIVE,,CHARLOTTESVILLE,VA,22903,,38.0268733,-78.5208528,12/20/17 18:23,12/20/17 22:16,POINT (-78.5208528 38.0268733),23,Sunday,Theft,361237
829424806,2017-00026199,11/29/17 13:10,THEFT FROM MOTOR VEHICLE,THEFT FROM MOTOR VEHICLE,,100 Block 11TH STREET,,CHARLOTTESVILLE,VA,22903,,38.0322791,-78.4971098,12/20/17 18:23,12/20/17 22:16,POINT (-78.49710979999999 38.0322791),13,Wednesday,Theft from Vehicle,
829424562,2017-00026203,11/29/17 13:30,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),13,Wednesday,Assault,
829424559,2017-00027525,12/14/17 7:58,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,12/20/17 18:23,6/16/18 10:27,POINT (-78.4985 38.031),7,Thursday,Assault,
829425147,2017-00027631,12/15/17 1:56,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,JEFFERSON PARK AVE & SHAMROCK RD,,CHARLOTTESVILLE,VA,22903,,38.0277003,-78.5113306,12/20/17 18:23,6/16/18 23:43,POINT (-78.5113306 38.0277003),1,Friday,Drugs,
829424448,2017-00027927,12/18/17 18:12,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.0314,-78.4974,12/20/17 18:23,6/20/18 22:02,POINT (-78.4974 38.0314),18,Monday,Assault,
856079602,2018-00006190,3/25/18 9:27,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4986,6/1/18 15:38,7/23/18 16:38,POINT (-78.4986 38.031),9,Sunday,Assault,
863306992,2018-00009614,5/10/18 14:03,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,,1800 Block UNIVERSITY AVE,,CHARLOTTESVILLE,VA,,,38.0367,-78.5035,7/11/18 21:46,7/23/18 16:38,POINT (-78.5035 38.0367),14,Thursday,Assault,361237
905771415,2018-00016414,8/10/18 15:11,LARCENY:OTHER,LARCENY:OTHER,,100 Block RUGBY RD,,CHARLOTTESVILLE,VA,,,38.0388,-78.502,2/4/19 18:19,2/10/19 19:51,POINT (-78.502 38.0388),15,Friday,Theft,
830039186,2017-00028222,12/22/17 7:44,LARCENY:OTHER,LARCENY:OTHER,,1900 Block CARRS HILL DRIVE,,CHARLOTTESVILLE,VA,22903,,38.0378686,-78.5047836,12/22/17 22:12,6/23/18 17:57,POINT (-78.5047836 38.0378686),7,Friday,Theft,361237
863751466,2018-00014501,7/13/18 15:17,LARCENY:OTHER,LARCENY:OTHER,,700 Block ALDERMAN RD,,CHARLOTTESVILLE,VA,,,38.0307,-78.5155,7/14/18 2:27,7/26/18 8:17,POINT (-78.5155 38.0307),15,Friday,Theft,361237
905771156,2018-00021297,10/5/18 3:23,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,2/4/19 18:18,4/6/19 10:08,POINT (-78.4985 38.031),3,Friday,Assault,
829425284,2016-00000055,1/21/16 13:10,DISORDERLY CONDUCT,DISORDERLY CONDUCT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),13,Thursday,Disorder,
829425621,2016-00000065,1/23/16 23:16,TRESPASS ON REAL PROPERTY,TRESPASS ON REAL PROPERTY,,1800 Block STADIUM ROAD,,CHARLOTTESVILLE,VA,22903,,38.030822,-78.513229,12/20/17 18:23,12/20/17 22:16,POINT (-78.513229 38.030822),23,Saturday,Property Crime,361237
829425617,2016-00000075,1/25/16 5:15,TRESPASS ON REAL PROPERTY,TRESPASS ON REAL PROPERTY,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),5,Monday,Property Crime,
829424632,2016-00000137,2/8/16 11:00,BURGLARY/B&E,BURGLARY/B&E,,1 Block UNIVERSITY CIRCLE,,CHARLOTTESVILLE,VA,22903,,38.0439739,-78.5032973,12/20/17 18:23,12/20/17 22:16,POINT (-78.5032973 38.0439739),11,Monday,Breaking & Entering,
829424962,2016-00000207,2/24/16 8:23,LARCENY:OTHER,LARCENY:OTHER,,500 Block ALDERMAN ROAD,,CHARLOTTESVILLE,VA,22903,,38.0360198,-78.5159183,12/20/17 18:23,12/20/17 22:16,POINT (-78.5159183 38.0360198),8,Wednesday,Theft,361237
829425244,2016-00000210,2/25/16 3:00,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,100 Block 11TH ST SW,,CHARLOTTESVILLE,VA,22903,,38.0320408,-78.4959652,12/20/17 18:23,12/20/17 22:16,POINT (-78.4959652 38.0320408),3,Thursday,Drugs,
829424468,2016-00000212,2/25/16 9:31,SIMPLE ASSAULT,SIMPLE ASSAULT,,400 Block WHITEHEAD RD,,CHARLOTTESVILLE,VA,22904,,38.0328803,-78.5134903,12/20/17 18:23,12/20/17 22:16,POINT (-78.5134903 38.0328803),9,Thursday,Assault,361237
829424634,2016-00000216,2/26/16 8:35,BURGLARY/B&E,BURGLARY/B&E,,200 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,22903,,38.0346675,-78.5057231,12/20/17 18:23,12/20/17 22:16,POINT (-78.5057231 38.0346675),8,Friday,Breaking & Entering,361237
829424818,2016-00000221,2/27/16 1:22,THEFT FROM MOTOR VEHICLE,THEFT FROM MOTOR VEHICLE,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0319188,-78.49866,12/20/17 18:23,12/20/17 22:16,POINT (-78.49866 38.0319188),1,Saturday,Theft from Vehicle,
829425243,2016-00000224,2/27/16 5:19,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,400 Block TREEHOUSE DR,,CHARLOTTESVILLE,VA,22904,,38.0330861,-78.5147001,12/20/17 18:23,12/20/17 22:16,POINT (-78.5147001 38.0330861),5,Saturday,Drugs,361237
829424781,2016-00000232,2/29/16 13:05,THEFT FROM BUILDING,THEFT FROM BUILDING,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22903,,38.0317814,-78.4996818,12/20/17 18:23,12/20/17 22:16,POINT (-78.49968179999999 38.0317814),13,Monday,Theft,
829424446,2016-00000238,3/2/16 0:48,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,,1200 Block LEE STREET,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),0,Wednesday,Assault,
829424961,2016-00000247,3/2/16 13:00,LARCENY:OTHER,LARCENY:OTHER,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,22908,,38.0311849,-78.4988225,12/20/17 18:23,12/20/17 22:16,POINT (-78.4988225 38.0311849),13,Wednesday,Theft,
830408129,2017-00028696,12/28/17 9:38,THEFT FROM BUILDING,THEFT FROM BUILDING,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,12/28/17 23:58,6/28/18 10:50,POINT (-78.4985 38.031),9,Thursday,Theft,
831110299,2018-00000555,1/7/18 19:11,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,1/8/18 10:08,7/10/18 20:09,POINT (-78.4985 38.031),19,Sunday,Assault,
856079641,2018-00006269,3/26/18 8:51,THEFT FROM BUILDING,THEFT FROM BUILDING,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4986,6/1/18 15:38,7/23/18 16:38,POINT (-78.4986 38.031),8,Monday,Theft,
856079597,2018-00007212,4/9/18 13:37,SIMPLE ASSAULT,SIMPLE ASSAULT,,1800 Block UNIVERSITY AVE,,CHARLOTTESVILLE,VA,,,38.0367,-78.5035,6/1/18 15:38,7/23/18 16:38,POINT (-78.5035 38.0367),13,Monday,Assault,361237
856079609,2018-00007439,4/12/18 15:19,AGGRAVATED ASSAULT,AGGRAVATED ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4986,6/1/18 15:38,7/23/18 16:38,POINT (-78.4986 38.031),15,Thursday,Assault,
830118098,2017-00028292,12/23/17 17:05,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,12/24/17 3:48,6/25/18 21:04,POINT (-78.4985 38.031),17,Saturday,Assault,
830157178,2017-00028336,12/24/17 2:08,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,MASSIE RD,,CHARLOTTESVILLE,VA,,,38.0444,-78.5052,12/24/17 19:30,6/25/18 21:04,POINT (-78.5052 38.0444),2,Sunday,Drugs,
831046413,2018-00000486,1/6/18 20:44,THEFT FROM MOTOR VEHICLE,THEFT FROM MOTOR VEHICLE,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.0314,-78.4974,1/7/18 7:16,7/9/18 19:51,POINT (-78.4974 38.0314),20,Saturday,Theft from Vehicle,
830112417,2017-00028271,12/23/17 0:37,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,1200 Block EMMET ST,,CHARLOTTESVILLE,VA,22903,,38.0542705,-78.4973652,12/24/17 2:51,6/23/18 17:57,POINT (-78.49736519999999 38.0542705),0,Saturday,Drugs,
908550141,2019-00007720,2/28/19 17:18,THEFT FROM BUILDING,THEFT FROM BUILDING,,100 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,,,38.036,-78.505,3/1/19 3:52,4/6/19 10:08,POINT (-78.505 38.036),17,Thursday,Theft,361237
860864618,2018-00012886,6/21/18 18:14,LARCENY:OTHER,LARCENY:OTHER,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4986,6/22/18 3:42,7/26/18 8:17,POINT (-78.4986 38.031),18,Thursday,Theft,
863751465,2018-00014503,7/13/18 15:30,LARCENY:OTHER,LARCENY:OTHER,,1 Block ENGINEER'S WAY,,CHARLOTTESVILLE,VA,,,38.0316,-78.5108,7/14/18 2:27,7/26/18 8:17,POINT (-78.5108 38.0316),15,Friday,Theft,361237
905771368,2018-00017445,8/25/18 20:31,SIMPLE ASSAULT,SIMPLE ASSAULT,,1 Block ELLIEWOOD AVE,,CHARLOTTESVILLE,VA,,,38.0356,-78.5006,2/4/19 18:19,2/26/19 0:25,POINT (-78.5006 38.0356),20,Saturday,Assault,
830573626,2017-00028377,12/24/17 20:51,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,12/31/17 11:50,6/26/18 22:20,POINT (-78.4985 38.031),20,Sunday,Assault,
831500438,2018-00000947,1/12/18 22:22,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,500 Block BRANDON AVE,,CHARLOTTESVILLE,VA,,,38.0295,-78.505,1/13/18 7:54,7/15/18 15:04,POINT (-78.505 38.0295),22,Friday,Drugs,
831643813,2018-00001096,1/15/18 0:28,THEFT FROM MOTOR VEHICLE,THEFT FROM MOTOR VEHICLE,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.0314,-78.4974,1/15/18 17:56,7/15/18 15:04,POINT (-78.4974 38.0314),0,Monday,Theft from Vehicle,
832002875,2018-00001496,1/19/18 15:08,BURGLARY/B&E,BURGLARY/B&E,,1 Block HANCOCK DR,,CHARLOTTESVILLE,VA,,,38.0357,-78.5118,1/20/18 1:20,7/21/18 6:01,POINT (-78.5118 38.0357),15,Friday,Breaking & Entering,361237
905771358,2018-00017561,8/27/18 15:19,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,2/4/19 18:19,2/27/19 20:12,POINT (-78.4985 38.031),15,Monday,Assault,
832411921,2018-00001876,1/24/18 16:31,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,1/25/18 2:07,7/23/18 16:38,POINT (-78.4985 38.031),16,Wednesday,Assault,
832547546,2018-00001979,1/25/18 15:54,THEFT FROM BUILDING,THEFT FROM BUILDING,,400 Block WHITEHEAD RD,,CHARLOTTESVILLE,VA,,,38.0329,-78.5135,1/26/18 2:33,7/23/18 16:38,POINT (-78.5135 38.0329),15,Thursday,Theft,361237
832979414,2018-00002315,1/29/18 12:40,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,1/31/18 17:21,7/23/18 16:38,POINT (-78.4985 38.031),12,Monday,Assault,
905771267,2018-00018970,9/13/18 22:22,DISORDERLY CONDUCT,DISORDERLY CONDUCT,,500 Block ALDERMAN RD,,CHARLOTTESVILLE,VA,,,38.036,-78.5142,2/4/19 18:19,3/17/19 3:30,POINT (-78.5142 38.036),22,Thursday,Disorder,361237
905771265,2018-00018974,9/13/18 23:05,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,2/4/19 18:19,3/17/19 4:14,POINT (-78.4985 38.031),23,Thursday,Drugs,
860941236,2018-00012915,6/22/18 9:38,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4986,6/23/18 3:55,7/23/18 16:38,POINT (-78.4986 38.031),9,Friday,Assault,
864345767,2018-00014881,7/18/18 7:49,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4986,7/18/18 22:50,7/23/18 16:38,POINT (-78.4986 38.031),7,Wednesday,Assault,
864430808,2018-00014981,7/19/18 15:07,LARCENY:OTHER,LARCENY:OTHER,,1500 Block JEFFERSON PARK AVE,,CHARLOTTESVILLE,VA,,,38.0318,-78.5054,7/20/18 4:16,7/23/18 16:38,POINT (-78.5054 38.0318),15,Thursday,Theft,
830717598,2017-00028353,12/24/17 15:22,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,1/2/18 20:19,6/25/18 21:04,POINT (-78.4985 38.031),15,Sunday,Assault,
831834290,2018-00001330,1/17/18 19:20,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,100 Block MADISON LN,,CHARLOTTESVILLE,VA,,,38.0364,-78.5023,1/18/18 7:16,7/19/18 19:04,POINT (-78.5023 38.0364),19,Wednesday,Drugs,
864734347,2018-00015059,7/20/18 13:05,SIMPLE ASSAULT,SIMPLE ASSAULT,,200 Block SPRIGG LN,,CHARLOTTESVILLE,VA,,,38.0386,-78.5072,7/23/18 21:24,7/23/18 21:25,POINT (-78.5072 38.0386),13,Friday,Assault,
905771218,2018-00019770,9/22/18 17:57,DISORDERLY CONDUCT,DISORDERLY CONDUCT,,1800 Block STADIUM RD,,CHARLOTTESVILLE,VA,,,38.0308,-78.5133,2/4/19 18:19,3/25/19 21:23,POINT (-78.5133 38.0308),17,Saturday,Disorder,361237
832397141,2018-00001780,1/23/18 10:31,LARCENY:OTHER,LARCENY:OTHER,,500 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,,,38.0351,-78.515,1/24/18 20:09,7/26/18 8:17,POINT (-78.515 38.0351),10,Tuesday,Theft,361237
856079584,2018-00003101,2/9/18 10:56,THEFT FROM BUILDING,THEFT FROM BUILDING,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4986,6/1/18 15:38,7/26/18 8:17,POINT (-78.4986 38.031),10,Friday,Theft,
856079582,2018-00007455,4/12/18 19:32,THEFT FROM BUILDING,THEFT FROM BUILDING,,100 Block TUCKER,,CHARLOTTESVILLE,VA,22938,,37.8442587,-78.801323,6/1/18 15:38,7/26/18 8:17,POINT (-78.801323 37.8442587),19,Thursday,Theft,
905770964,2018-00027568,11/15/18 15:55,LARCENY:OTHER,LARCENY:OTHER,,CRACKERBOX,,CHARLOTTESVILLE,VA,,,38.0335529,-78.5079772,2/4/19 18:18,4/6/19 10:08,POINT (-78.5079772 38.0335529),15,Thursday,Theft,361237
911728056,2019-00010882,3/25/19 1:17,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.031,-78.4985,3/25/19 10:41,4/6/19 10:08,POINT (-78.4985 38.031),1,Monday,Assault,
911804426,2019-00010928,3/25/19 10:59,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,500 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,,,38.0347,-78.5167,3/26/19 4:20,4/6/19 10:08,POINT (-78.5167 38.0347),10,Monday,Theft from Vehicle,361237
831669754,2018-00001138,1/15/18 16:32,LARCENY:OTHER,LARCENY:OTHER,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.0324,-78.499,1/16/18 5:35,7/17/18 10:40,POINT (-78.499 38.0324),16,Monday,Theft,
831669753,2018-00001139,1/15/18 16:57,LARCENY:OTHER,LARCENY:OTHER,,500 Block MCCORMICK RD,,CHARLOTTESVILLE,VA,,,38.0351,-78.515,1/16/18 5:35,7/17/18 10:40,POINT (-78.515 38.0351),16,Monday,Theft,361237
830616077,2017-00028900,12/30/17 23:19,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,200 Block JEANETTE LANCASTER WAY,,CHARLOTTESVILLE,VA,,,38.0311,-78.502,1/1/18 7:10,1/11/18 13:20,POINT (-78.502 38.0311),23,Saturday,Drugs,
833299049,2018-00001658,1/21/18 16:26,BURGLARY/B&E,BURGLARY/B&E,,400 Block FAULKNER WAY,,CHARLOTTESVILLE,VA,,,38.0487,-78.5125,2/3/18 14:54,7/23/18 16:38,POINT (-78.5125 38.0487),16,Sunday,Breaking & Entering,361237
833005520,2018-00002422,1/31/18 9:25,DRUG/NARCOTICS VIOLATIONS,DRUG/NARCOTICS VIOLATIONS,,1300 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.0329,-78.4999,2/1/18 0:17,7/23/18 16:38,POINT (-78.4999 38.0329),9,Wednesday,Drugs,361237
833259855,2018-00002573,2/2/18 16:12,SIMPLE ASSAULT,SIMPLE ASSAULT,,1200 Block LEE ST,,CHARLOTTESVILLE,VA,,,38.0314,-78.4974,2/3/18 3:25,7/23/18 16:38,POINT (-78.4974 38.0314),16,Friday,Assault,
